PROG_ID;FIRST_TIME;NAME;ROLE
MNMA03019613;02.10.2013 18:00;Kari Slaatsveen;Gjest
MNMA03019613;02.10.2013 18:00;Viggo Valle;Gjest
MNMA03019613;02.10.2013 18:00;Torbjørn Røe Isaksen;Gjest
MNMA03019613;02.10.2013 18:00;Bjørnar Moxnes;Gjest
MNMA03019613;02.10.2013 18:00;Øyvind Håbrekke;Gjest
MNMA03019613;02.10.2013 18:00;Yngve Hallén;Gjest
MNMA03019613;02.10.2013 18:00;Jon Branæs;Gjest
MNMA03019613;02.10.2013 18:00;Frode da Costa-Lia;Gjest
MNMA03019613;02.10.2013 18:00;Gunhild Dahlberg;Gjest
MNMA03019613;02.10.2013 18:00;Steinar Stjernø;Gjest
MNMA03019613;02.10.2013 18:00;Ingvild Reymert;Gjest
MNMA03019613;02.10.2013 18:00;Sigrid Sollund;Programleder
MNMA03019613;02.10.2013 18:00;Susanne Sunde Bakke;Skript
MNMA03019613;02.10.2013 18:00;Siri S.Hytten;Produsent
MNMA03019613;02.10.2013 18:00;Åse Marit Befring;Korrespondent
MNMA03019813;04.10.2013 18:00;Frode Thorshaug;Redigerer
MNMA03019813;04.10.2013 18:00;Sigrid Sollund;Programleder
MNMA03019813;04.10.2013 18:00;Tove Nilsen Søetorp;Skript
MNMA03019813;04.10.2013 18:00;Ida Øritsland Thune;Produsent
MNMA03019813;04.10.2013 18:00;Åse Marit Befring;Korrespondent
MNMA03019813;04.10.2013 18:00;Eivind Trædal;Intervjuobjekt
MNMA03019813;04.10.2013 18:00;Geir Engebretsen;Intervjuobjekt
MNMA03019813;04.10.2013 18:00;Jan Egeland;Intervjuobjekt
MNMA03019813;04.10.2013 18:00;Sveinung Rotevatn;Intervjuobjekt
MNMA03019813;04.10.2013 18:00;Kari Elisabeth Kaski;Intervjuobjekt
MNMA03019813;04.10.2013 18:00;Beate Ekeløve-Slydal;Intervjuobjekt
MNMA03019813;04.10.2013 18:00;Michael Tetzschner;Intervjuobjekt
MNMA03019813;04.10.2013 18:00;Linda Hofstad Helleland;Intervjuobjekt
MNMA03019813;04.10.2013 18:00;Andreas Halse;Intervjuobjekt
MNMA03019813;04.10.2013 18:00;Stefan Heggelund;Intervjuobjekt
MNMA03019813;04.10.2013 18:00;Pål Grøndal;Intervjuobjekt
MNMA03019813;04.10.2013 18:00;Kjartan Askim;Intervjuobjekt
MNMA03021713;31.10.2013 18:00;Susanne Sunde Bakke;Script
MNMA03021713;31.10.2013 18:00;Carl Johan Rimstad;Redigerer
MNMA03021713;31.10.2013 18:00;Kari Spjeldnæs;Gjest
MNMA03021713;31.10.2013 18:00;Ingrid Lorentzen;Gjest
MNMA03021713;31.10.2013 18:00;Erling Kagge;Gjest
MNMA03021713;31.10.2013 18:00;Karl Erik Lund;Gjest
MNMA03021713;31.10.2013 18:00;Hans Marius Graasvold;Gjest
MNMA03021713;31.10.2013 18:00;Nina Bjørlo;Gjest
MNMA03021713;31.10.2013 18:00;Kristian Meisingset;Gjest
MNMA03021713;31.10.2013 18:00;Knut Inge Klepp;Gjest
MNMA03021713;31.10.2013 18:00;Marit Christensen;Gjest
MNMA03021713;31.10.2013 18:00;Kristin Valla;Gjest
MNMA03021713;31.10.2013 18:00;Anne Grosvold;Programleder
MNMA03021713;31.10.2013 18:00;Tormod Strand;Reporter
MNMA03021713;31.10.2013 18:00;Dag Dørum;Produsent
MNMA03021713;31.10.2013 18:00;Harald Stanghelle;Kommentator
NMAG03001614;23.01.2014 18:00;Bente Alice Westgård;Script
NMAG03001614;23.01.2014 18:00;Finn Lie;Redigerer
NMAG03001614;23.01.2014 18:00;Stefan Heggelund;Gjest
NMAG03001614;23.01.2014 18:00;Sigrid Sollund;Programleder
NMAG03001614;23.01.2014 18:00;Jens Brun-Pedersen;Debattant
NMAG03001614;23.01.2014 18:00;Espen Andreas Hasle;Debattant
NMAG03001614;23.01.2014 18:00;Ida Thune Øritsland;Reporter
NMAG03001614;23.01.2014 18:00;Christine Amdam;Reporter
NMAG03001614;23.01.2014 18:00;Sara Victoria Rygg;Reporter
NMAG03001614;23.01.2014 18:00;Heidi Røneid;Reporter
NMAG03001614;23.01.2014 18:00;Odd Nytrøen;Produsent
NMAG03001614;23.01.2014 18:00;Agnes Moxnes;Kommentator
NMAG03001614;23.01.2014 18:00;Anders Tvegård;Korrespondent
NMAG03001614;23.01.2014 18:00;Hans-Wilhelm Steinfeld;Korrespondent
NMAG03001614;23.01.2014 18:00;Børge Brende;Intervjuobjekt
NMAG03001614;23.01.2014 18:00;Agnete Haaland;Intervjuobjekt
NMAG03001614;23.01.2014 18:00;Hilde Sandvik;Intervjuobjekt
NMAG03001614;23.01.2014 18:00;Unni Askeland;Intervjuobjekt
NMAG03001614;23.01.2014 18:00;Arne Jensen;Intervjuobjekt
NMAG03001614;23.01.2014 18:00;Geir Lundestad;Intervjuobjekt
NMAG03001614;23.01.2014 18:00;Ståle Eskeland;Intervjuobjekt
NMAG03001614;23.01.2014 18:00;Tor Bukkvoll;Intervjuobjekt
NMAG03001614;23.01.2014 18:00;Iryna Sabor;Intervjuobjekt
NMAG03001614;23.01.2014 18:00;Mìmir Kristjànsson;Intervjuobjekt
NMAG03001114;16.01.2014 18:00;Susanne Sunde Bakke;Script
NMAG03001114;16.01.2014 18:00;Finn Lie;Redigerer
NMAG03001114;16.01.2014 18:00;Harald Stabell;Gjest
NMAG03001114;16.01.2014 18:00;Torbjørn Røe Isaksen;Gjest
NMAG03001114;16.01.2014 18:00;Trond Giske;Gjest
NMAG03001114;16.01.2014 18:00;Ellen Holager Andenæs;Gjest
NMAG03001114;16.01.2014 18:00;Anette Trettebergstuen;Gjest
NMAG03001114;16.01.2014 18:00;Ketil Solvik-Olsen;Gjest
NMAG03001114;16.01.2014 18:00;Roger Hansen;Gjest
NMAG03001114;16.01.2014 18:00;Mads Drange;Gjest
NMAG03001114;16.01.2014 18:00;Tina Søreide;Gjest
NMAG03001114;16.01.2014 18:00;Terje Erikstad;Gjest
NMAG03001114;16.01.2014 18:00;Anders Solheim;Gjest
NMAG03001114;16.01.2014 18:00;Halvard Helle;Gjest
NMAG03001114;16.01.2014 18:00;Kristine Foss;Gjest
NMAG03001114;16.01.2014 18:00;Torstein Grude;Gjest
NMAG03001114;16.01.2014 18:00;Anne Grosvold;Programleder
NMAG03001114;16.01.2014 18:00;Brita Møystad;Anmelder
NMAG03001114;16.01.2014 18:00;Dag Dørum;Produsent
NMAG03001114;16.01.2014 18:00;Esten O. Sæther;Kommentator
NMAG03001114;16.01.2014 18:00;Truls Dæhli;Kommentator
NMAG03003015;12.02.2015 18:00;Viviana Vega;Script
NMAG03003015;12.02.2015 18:00;Mari-Janne Myrhol;Redigerer
NMAG03003015;12.02.2015 18:00;Lars Tronsmoen;Medvirkende
NMAG03003015;12.02.2015 18:00;Fredrik Solvang;Programleder
NMAG03003015;12.02.2015 18:00;Kari Lie;Reporter
NMAG03003015;12.02.2015 18:00;Trond Lydersen;Reporter
NMAG03003015;12.02.2015 18:00;Sara Victoria Rygg;Reporter
NMAG03003015;12.02.2015 18:00;Eirik Berg;Reporter
NMAG03003015;12.02.2015 18:00;Lilly Fritzman;Reporter
NMAG03003015;12.02.2015 18:00;Karoline Elgesem;Reporter
NMAG03003015;12.02.2015 18:00;Hege Holm;Produsent
NMAG03003015;12.02.2015 18:00;Lars Nehru Sand;Kommentator
NMAG03003015;12.02.2015 18:00;Morten Jentoft;Korrespondent
NMAG03003015;12.02.2015 18:00;Ida Søraunet Wangberg;Intervjuobjekt
NMAG03003015;12.02.2015 18:00;Elisabeth Holvik;Intervjuobjekt
NMAG03003015;12.02.2015 18:00;Trygve Hegnar;Intervjuobjekt
NMAG03003015;12.02.2015 18:00;Mazyar Keshvari;Intervjuobjekt
NMAG03003015;12.02.2015 18:00;Karin Andersen;Intervjuobjekt
NMAG03003015;12.02.2015 18:00;Tore Øvrebø;Intervjuobjekt
NMAG03003015;12.02.2015 18:00;Ine Eriksen Søreide;Intervjuobjekt
NMAG03003015;12.02.2015 18:00;Kjell Grandhagen;Intervjuobjekt
NMAG03003015;12.02.2015 18:00;Geir Toskedal;Intervjuobjekt
NMAG03003015;12.02.2015 18:00;Kåre Dahl Martinsen;Intervjuobjekt
NMAG03003015;12.02.2015 18:00;Trond-Morten Lindberg;Intervjuobjekt
NMAG03003015;12.02.2015 18:00;Kristian Åtland;Intervjuobjekt
NMAG03003015;12.02.2015 18:00;Finn Andreassen;Intervjuobjekt
NMAG03000714;10.01.2014 18:00;Susanne Sunde Bakke;Script
NMAG03000714;10.01.2014 18:00;Lisbeth Sellereite;Redigerer
NMAG03000714;10.01.2014 18:00;Skjalg Fjellheim;Gjest
NMAG03000714;10.01.2014 18:00;Elisabeth Norheim;Gjest
NMAG03000714;10.01.2014 18:00;Per Inge Bjerknes;Gjest
NMAG03000714;10.01.2014 18:00;Hadia Tajik;Gjest
NMAG03000714;10.01.2014 18:00;Curt A. Lier;Gjest
NMAG03000714;10.01.2014 18:00;Anders Opdahl;Gjest
NMAG03000714;10.01.2014 18:00;Grethe Gynnild Johnsen;Gjest
NMAG03000714;10.01.2014 18:00;Trond Eirik Schea;Gjest
NMAG03000714;10.01.2014 18:00;Sara Eline Grønvold;Gjest
NMAG03000714;10.01.2014 18:00;Berit Aalborg;Gjest
NMAG03000714;10.01.2014 18:00;Marit Egge;Gjest
NMAG03000714;10.01.2014 18:00;Hans Røsjorde;Gjest
NMAG03000714;10.01.2014 18:00;Gard L. Michalsen;Gjest
NMAG03000714;10.01.2014 18:00;Benjamin Norheim;Gjest
NMAG03000714;10.01.2014 18:00;Gry Blekastad Almås;Programleder
NMAG03000714;10.01.2014 18:00;Lars Nehru Sand;Reporter
NMAG03000714;10.01.2014 18:00;Dag Dørum;Produsent
NMAG03000714;10.01.2014 18:00;Espen Aas;Korrespondent
NMAG03003514;19.02.2014 18:00;Oda Holm Gulbrandsen;Script
NMAG03003514;19.02.2014 18:00;Lisbeth Sellereite;Redigerer
NMAG03003514;19.02.2014 18:00;Anne Grosvold;Programleder
NMAG03003514;19.02.2014 18:00;Bjørn Atle Gildestad;Produsent
NMAG03003514;19.02.2014 18:00;Åse Marit Befring;Korrespondent
NMAG03003514;19.02.2014 18:00;Hallvard Sandberg;Intervjuobjekt
NMAG03003514;19.02.2014 18:00;Eyvind Hellstrøm;Intervjuobjekt
NMAG03003514;19.02.2014 18:00;Heikki Holmås;Intervjuobjekt
NMAG03003514;19.02.2014 18:00;Børge Brende;Intervjuobjekt
NMAG03003514;19.02.2014 18:00;Marianne Marthinsen;Intervjuobjekt
NMAG03003514;19.02.2014 18:00;Kristian Norheim;Intervjuobjekt
NMAG03003514;19.02.2014 18:00;Jo Stigen;Intervjuobjekt
NMAG03003514;19.02.2014 18:00;Tor Bukkvoll;Intervjuobjekt
NMAG03003514;19.02.2014 18:00;Hans Marius Graasvold;Intervjuobjekt
NMAG03003514;19.02.2014 18:00;Kai Eide;Intervjuobjekt
NMAG03003514;19.02.2014 18:00;Trygve Eklund;Intervjuobjekt
NMAG03003514;19.02.2014 18:00;Jan Petter Sissener;Intervjuobjekt
NMAG03003514;19.02.2014 18:00;Gunnar Lindberg;Intervjuobjekt
NMAG03003514;19.02.2014 18:00;Jon Elvedal Fredriksen;Intervjuobjekt
NMAG03003614;20.02.2014 18:00;Susanne Sunde Bakke;Script
NMAG03003614;20.02.2014 18:00;Lisbeth Sellereite;Redigerer
NMAG03003614;20.02.2014 18:00;Torgeir Waterhouse;Gjest
NMAG03003614;20.02.2014 18:00;Bent Høie;Gjest
NMAG03003614;20.02.2014 18:00;Jan Erik Mustad;Gjest
NMAG03003614;20.02.2014 18:00;Ann-Magrit Austenå;Gjest
NMAG03003614;20.02.2014 18:00;Jan-Paul Brekke;Gjest
NMAG03003614;20.02.2014 18:00;Berit Lindeman;Gjest
NMAG03003614;20.02.2014 18:00;Mimir Kristjansson;Gjest
NMAG03003614;20.02.2014 18:00;Suzanne Aabel;Gjest
NMAG03003614;20.02.2014 18:00;Jorge B. Jensen;Gjest
NMAG03003614;20.02.2014 18:00;Ketil Kjenseth;Gjest
NMAG03003614;20.02.2014 18:00;Kristin Haagensen;Gjest
NMAG03003614;20.02.2014 18:00;Tor Arne Ranghus;Gjest
NMAG03003614;20.02.2014 18:00;Hege Holm;Programleder
NMAG03003614;20.02.2014 18:00;Eivind Waage;Produsent
NMAG03003614;20.02.2014 18:00;Hans-Wilhelm Steinfeld;Korrespondent
NMAG03003614;20.02.2014 18:00;Åse Marit Befring;Korrespondent
NMAG03005114;13.03.2014 18:00;Oda Holm Gulbrandsen;Script
NMAG03005114;13.03.2014 18:00;Hanne Lunaas;Redigerer
NMAG03005114;13.03.2014 18:00;Gry Blekastad Almås;Programleder
NMAG03005114;13.03.2014 18:00;Dag Dørum;Produsent
NMAG03005114;13.03.2014 18:00;Hans-Wilhelm Steinfeld;Korrespondent
NMAG03005114;13.03.2014 18:00;Gro Holm;Korrespondent
NMAG03005114;13.03.2014 18:00;Harald Stabell;Intervjuobjekt
NMAG03005114;13.03.2014 18:00;Børge Brende;Intervjuobjekt
NMAG03005114;13.03.2014 18:00;Svein Graff;Intervjuobjekt
NMAG03005114;13.03.2014 18:00;Tom Stalsberg;Intervjuobjekt
NMAG03005114;13.03.2014 18:00;Petter Nome;Intervjuobjekt
NMAG03005114;13.03.2014 18:00;Rasmus Hansson;Intervjuobjekt
NMAG03005114;13.03.2014 18:00;Knut Inge Klepp;Intervjuobjekt
NMAG03005114;13.03.2014 18:00;Øyvind Ødegaard;Intervjuobjekt
NMAG03005114;13.03.2014 18:00;Emil Andre Erstad;Intervjuobjekt
NMAG03005114;13.03.2014 18:00;Tine Sundtoft;Intervjuobjekt
NMAG03005114;13.03.2014 18:00;Birgitte Jordahl;Intervjuobjekt
NMAG03005114;13.03.2014 18:00;Anne Finborud;Intervjuobjekt
NMAG03005114;13.03.2014 18:00;Finn-Jørgen Solberg;Intervjuobjekt
NMAG03008814;05.05.2014 18:00;Bente Alice Westgård;Script
NMAG03008814;05.05.2014 18:00;Lisbeth Sellereite;Redigerer
NMAG03008814;05.05.2014 18:00;Gry Blekastad Almås;Programleder
NMAG03008814;05.05.2014 18:00;Jostein Overvik;Debattant
NMAG03008814;05.05.2014 18:00;Kjetil Kroksæt;Debattant
NMAG03008814;05.05.2014 18:00;Kjell Reinsberg;Debattant
NMAG03008814;05.05.2014 18:00;Elisabeth Onsum;Reporter
NMAG03008814;05.05.2014 18:00;Lin Gabrielsen;Reporter
NMAG03008814;05.05.2014 18:00;Bjørn Atle Gildestad;Reporter
NMAG03008814;05.05.2014 18:00;Dag Dørum;Produsent
NMAG03008814;05.05.2014 18:00;Anders Anundsen;Intervjuobjekt
NMAG03008814;05.05.2014 18:00;Kjell Ingolf Ropstad;Intervjuobjekt
NMAG03008814;05.05.2014 18:00;Tore Øvrebø;Intervjuobjekt
NMAG03008814;05.05.2014 18:00;Silje Sandmæl;Intervjuobjekt
NMAG03008814;05.05.2014 18:00;Nils August Andresen;Intervjuobjekt
NMAG03008814;05.05.2014 18:00;Bård Glad Pedersen;Intervjuobjekt
NMAG03008814;05.05.2014 18:00;Kjetil B. Alstadheim;Intervjuobjekt
NMAG03008814;05.05.2014 18:00;Olaf Thommesen;Intervjuobjekt
NMAG03008814;05.05.2014 18:00;Wiggo Skagestad;Intervjuobjekt
NMAG03008814;05.05.2014 18:00;Lone Salomonsen;Intervjuobjekt
NMAG03008814;05.05.2014 18:00;Simon Husstad;Intervjuobjekt
NMAG03008814;05.05.2014 18:00;Bjørn Egil Halvorsen;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Oda Holm Gulbrandsen;Script
NMAG03012914;01.07.2014 18:00;Lisbeth Sellereite;Redigerer
NMAG03012914;01.07.2014 18:00;Gry Blekastad Almås;Programleder
NMAG03012914;01.07.2014 18:00;Bjørn Atle Gildestad;Produsent
NMAG03012914;01.07.2014 18:00;Per Sandberg;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Arild Hermstad;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Mazyar Keshvari;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Atle Sommerfeldt;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Arve Kambe;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Bård Glad Pedersen;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Mads Gilbert;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Espen Ottosen;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Harald Nyeggen Sommer;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;anne eskild;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Arild Stokkan Grande;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Leyla Hasic;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Nils Butenschøn;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;George Deek;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Marielle Leraand;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Njål Høstmælingen;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Espen Skoland;Intervjuobjekt
NMAG03012914;01.07.2014 18:00;Øystein Mjærum;Intervjuobjekt
NMAG03013214;04.07.2014 18:00;Tove Nilsen Søetorp;Script
NMAG03013214;04.07.2014 18:00;Bjørn-Atle Gildestad;Produksjonsleder
NMAG03013214;04.07.2014 18:00;Hanne Lunaas;Redigerer
NMAG03013214;04.07.2014 18:00;Anne Grosvold;Programleder
NMAG03013214;04.07.2014 18:00;Jon Niklas Rønning;Intervjuobjekt
NMAG03013214;04.07.2014 18:00;Per Tøien;Intervjuobjekt
NMAG03013214;04.07.2014 18:00;Lene Vågslid;Intervjuobjekt
NMAG03013214;04.07.2014 18:00;Sigve Bolstad;Intervjuobjekt
NMAG03013214;04.07.2014 18:00;Knut Bjarkeid;Intervjuobjekt
NMAG03013214;04.07.2014 18:00;Hege Gjessing;Intervjuobjekt
NMAG03013214;04.07.2014 18:00;Vidar Brein-Karlsen;Intervjuobjekt
NMAG03013214;04.07.2014 18:00;Geir Smeby;Intervjuobjekt
NMAG03013214;04.07.2014 18:00;Thor Kleppen Sættem;Intervjuobjekt
NMAG03013214;04.07.2014 18:00;Finn Melbø;Intervjuobjekt
NMAG03013214;04.07.2014 18:00;Diego Marin;Intervjuobjekt
NMAG03013714;11.07.2014 18:00;Oda Holm Gulbrandsen;Script
NMAG03013714;11.07.2014 18:00;Finn Lie;Redigerer
NMAG03013714;11.07.2014 18:00;Erik Wold;Programleder
NMAG03013714;11.07.2014 18:00;Andrea Kvamme Hagen;Produsent
NMAG03013714;11.07.2014 18:00;Agnes Moxnes;Kommentator
NMAG03013714;11.07.2014 18:00;Gro Holm;Korrespondent
NMAG03013714;11.07.2014 18:00;Kai Kverme;Intervjuobjekt
NMAG03013714;11.07.2014 18:00;Hilde Restad;Intervjuobjekt
NMAG03013714;11.07.2014 18:00;Sveinung Stensland;Intervjuobjekt
NMAG03013714;11.07.2014 18:00;Knut Reinås;Intervjuobjekt
NMAG03013714;11.07.2014 18:00;Maja Ratkje;Intervjuobjekt
NMAG03013714;11.07.2014 18:00;Torbjørn Heitmann Valum;Intervjuobjekt
NMAG03013714;11.07.2014 18:00;Nina Sundqvist;Intervjuobjekt
NMAG03013714;11.07.2014 18:00;Erik Fosse;Intervjuobjekt
NMAG03013714;11.07.2014 18:00;Tore Holte Follestad;Intervjuobjekt
NMAG03013714;11.07.2014 18:00;Pål-Ørjan Johansen;Intervjuobjekt
NMAG03013714;11.07.2014 18:00;Tord Hustveit;Intervjuobjekt
NMAG03013714;11.07.2014 18:00;Mette Fossum Beyer;Intervjuobjekt
NMAG03013714;11.07.2014 18:00;Anders Sundnes Løvlie;Intervjuobjekt
NMAG03013714;11.07.2014 18:00;Tone Lise Gustavsen;Intervjuobjekt
NMAG03016514;20.08.2014 18:00;Tove Nilsen Søetorp;Script
NMAG03016514;20.08.2014 18:00;Carl Johan Rimstad;Redigerer
NMAG03016514;20.08.2014 18:00;Sigrid Sollund;Programleder
NMAG03016514;20.08.2014 18:00;Bjørn Atle Gildestad;Produsent
NMAG03016514;20.08.2014 18:00;Tove Bjørgaas;Korrespondent
NMAG03016514;20.08.2014 18:00;Torbjørn Røe Isaksen;Intervjuobjekt
NMAG03016514;20.08.2014 18:00;Jonas Gahr Støre;Intervjuobjekt
NMAG03016514;20.08.2014 18:00;Anders Romarheim;Intervjuobjekt
NMAG03016514;20.08.2014 18:00;Henrik Asheim;Intervjuobjekt
NMAG03016514;20.08.2014 18:00;Heidi Sørensen;Intervjuobjekt
NMAG03016514;20.08.2014 18:00;Gro Brækken;Intervjuobjekt
NMAG03016514;20.08.2014 18:00;Tord Lien;Intervjuobjekt
NMAG03016514;20.08.2014 18:00;Rasmus Hansson;Intervjuobjekt
NMAG03016514;20.08.2014 18:00;Lars Andreas Lunde;Intervjuobjekt
NMAG03016514;20.08.2014 18:00;Hans Fredrik Marthinussen;Intervjuobjekt
NMAG03016514;20.08.2014 18:00;Petter Næsser;Intervjuobjekt
NMAG03019014;24.09.2014 18:00;Lars Christian Rød;Script
NMAG03019014;24.09.2014 18:00;Hanne Lunaas;Redigerer
NMAG03019014;24.09.2014 18:00;Hege Holm;Programleder
NMAG03019014;24.09.2014 18:00;Anders Tvegård;Reporter
NMAG03019014;24.09.2014 18:00;Berit Ytrehus;Produsent
NMAG03019014;24.09.2014 18:00;Monica Mæland;Intervjuobjekt
NMAG03019014;24.09.2014 18:00;Anna Lund Bjørnsen;Intervjuobjekt
NMAG03019014;24.09.2014 18:00;Lars Gule;Intervjuobjekt
NMAG03019014;24.09.2014 18:00;Else-May Botten;Intervjuobjekt
NMAG03019014;24.09.2014 18:00;Anine Kierulf;Intervjuobjekt
NMAG03019014;24.09.2014 18:00;Jon Wessel Aas;Intervjuobjekt
NMAG03019014;24.09.2014 18:00;Marit Arnstad;Intervjuobjekt
NMAG03019014;24.09.2014 18:00;Arild Skedsmo;Intervjuobjekt
NMAG03019014;24.09.2014 18:00;Inge D. Hansen;Intervjuobjekt
NMAG03019014;24.09.2014 18:00;Tine Sundtoft;Intervjuobjekt
NMAG03019014;24.09.2014 18:00;Lene Reif;Intervjuobjekt
NMAG03019014;24.09.2014 18:00;Aslak Vardund;Intervjuobjekt
NMAG03019014;24.09.2014 18:00;Rolv Forsdal;Intervjuobjekt
NMAG03019014;24.09.2014 18:00;Rolf Solås;Intervjuobjekt
NMAG03020414;14.10.2014 18:00;Oda Holm Gulbrandsen;Script
NMAG03020414;14.10.2014 18:00;Finn Lie;Redigerer
NMAG03020414;14.10.2014 18:00;Sigrid Sollund;Programleder
NMAG03020414;14.10.2014 18:00;Andrea Kvamme Hagen;Produsent
NMAG03020414;14.10.2014 18:00;Magnus Takvam;Kommentator
NMAG03020414;14.10.2014 18:00;Sverre Tom Radøy;Korrespondent
NMAG03020414;14.10.2014 18:00;Erna Solberg;Intervjuobjekt
NMAG03020414;14.10.2014 18:00;Geir Bekkevold;Intervjuobjekt
NMAG03020414;14.10.2014 18:00;Gunnar Bodahl Johansen;Intervjuobjekt
NMAG03020414;14.10.2014 18:00;John Arne Markussen;Intervjuobjekt
NMAG03020414;14.10.2014 18:00;Kjetil B. Alstadheim;Intervjuobjekt
NMAG03020414;14.10.2014 18:00;Frøy Gudbrandsen;Intervjuobjekt
NMAG03020414;14.10.2014 18:00;Anders Kvernmo Langset;Intervjuobjekt
NMAG03020414;14.10.2014 18:00;Erik Skutle;Intervjuobjekt
NMAG03020414;14.10.2014 18:00;Karl Harald Søvig;Intervjuobjekt
NMAG03020414;14.10.2014 18:00;Mariette C. Bøe;Intervjuobjekt
NMAG03020414;14.10.2014 18:00;Sidsel Roalkvam;Intervjuobjekt
NMAG03012714;27.06.2014 18:00;Lars Christian Rød;Script
NMAG03012714;27.06.2014 18:00;Mari-Janne Myrhol;Redigerer
NMAG03012714;27.06.2014 18:00;Lise Øwre;Medvirkende
NMAG03012714;27.06.2014 18:00;Espen Øwre;Medvirkende
NMAG03012714;27.06.2014 18:00;Gry Blekastad Almås;Programleder
NMAG03012714;27.06.2014 18:00;Ida Thune Øritsland;Produsent
NMAG03012714;27.06.2014 18:00;Åse Marit Befring;Korrespondent
NMAG03012714;27.06.2014 18:00;Solveig Horne;Intervjuobjekt
NMAG03012714;27.06.2014 18:00;Rigmor Aasrud;Intervjuobjekt
NMAG03012714;27.06.2014 18:00;Olaug Bollestad;Intervjuobjekt
NMAG03012714;27.06.2014 18:00;Christian Tybring-Gjedde;Intervjuobjekt
NMAG03012714;27.06.2014 18:00;Petter Schou;Intervjuobjekt
NMAG03012714;27.06.2014 18:00;Guri Melby;Intervjuobjekt
NMAG03012714;27.06.2014 18:00;Julie Wilhelmsen;Intervjuobjekt
NMAG03012714;27.06.2014 18:00;Jon Rognlien;Intervjuobjekt
NMAG03012714;27.06.2014 18:00;Anine Kierulf;Intervjuobjekt
NMAG03012714;27.06.2014 18:00;Christian Vennerød;Intervjuobjekt
NMAG03012714;27.06.2014 18:00;Tone Wilhelmsen Trøen;Intervjuobjekt
NMAG03012714;27.06.2014 18:00;Tanja Hande;Intervjuobjekt
NMAG03012714;27.06.2014 18:00;Åge Hvitstein;Intervjuobjekt
NMAG03023414;25.11.2014 18:00;Lars Christian Rød;Script
NMAG03023414;25.11.2014 18:00;Frode Thorshaug;Redigerer
NMAG03023414;25.11.2014 18:00;Hege Holm;Programleder
NMAG03023414;25.11.2014 18:00;Ida Thune Øritsland;Produsent
NMAG03023414;25.11.2014 18:00;Gro Holm;Korrespondent
NMAG03023414;25.11.2014 18:00;Tom Staavi;Intervjuobjekt
NMAG03023414;25.11.2014 18:00;Trygve Slagsvold Vedum;Intervjuobjekt
NMAG03023414;25.11.2014 18:00;Ola Elvestuen;Intervjuobjekt
NMAG03023414;25.11.2014 18:00;Ole Fjetland;Intervjuobjekt
NMAG03023414;25.11.2014 18:00;Marianne Aasen;Intervjuobjekt
NMAG03023414;25.11.2014 18:00;Anders Werp;Intervjuobjekt
NMAG03023414;25.11.2014 18:00;Gjermund Hagesæter;Intervjuobjekt
NMAG03023414;25.11.2014 18:00;Torstein Tvedt Solberg;Intervjuobjekt
NMAG03023414;25.11.2014 18:00;Torgeir Knag Fylkesnes;Intervjuobjekt
NMAG03023414;25.11.2014 18:00;Lisa Cooper;Intervjuobjekt
NMAG03023414;25.11.2014 18:00;Hedvig Montgomery;Intervjuobjekt
NMAG03023414;25.11.2014 18:00;Haakon Svane;Intervjuobjekt
NMAG03023414;25.11.2014 18:00;Helene Megaard;Intervjuobjekt
NMAG03013615;10.07.2015 18:00;Finn Lie;Redigerer
NMAG03013615;10.07.2015 18:00;Anne Grosvold;Programleder
NMAG03013615;10.07.2015 18:00;Roger Sevrin Bruland;Reporter
NMAG03013615;10.07.2015 18:00;Tove Bjørgaas;Reporter
NMAG03013615;10.07.2015 18:00;Halvor Haugen;Produsent
NMAG03013615;10.07.2015 18:00;Bjørn Tore Godal;Intervjuobjekt
NMAG03013615;10.07.2015 18:00;Helge Lurås;Intervjuobjekt
NMAG03013615;10.07.2015 18:00;Liv Signe Navarsete;Intervjuobjekt
NMAG03013615;10.07.2015 18:00;Arne Strand;Intervjuobjekt
NMAG03013615;10.07.2015 18:00;Odd Reidar Humlegård;Intervjuobjekt
NMAG03013615;10.07.2015 18:00;Børge Brende;Intervjuobjekt
NMAG03013615;10.07.2015 18:00;Arne Johan Vetlesen;Intervjuobjekt
NMAG03013615;10.07.2015 18:00;Kirsti Bergstø;Intervjuobjekt
NMAG03013615;10.07.2015 18:00;Øyvind Halleraker;Intervjuobjekt
